ticker	label	date	open	high	low	close	volume	currency
FR0000121014	LVMH MOET VUITTON	25/03/2020	349,300	363,500	338,650	363,500	1331999	EUR
FR0000121014	LVMH MOET VUITTON	26/03/2020	350,500	363,700	341,150	363,700	1251959	EUR
FR0000121014	LVMH MOET VUITTON	27/03/2020	351,400	355,900	335,800	341,650	1072791	EUR
FR0000121014	LVMH MOET VUITTON	30/03/2020	348,600	350,000	333,050	350,000	711278	EUR
FR0000121014	LVMH MOET VUITTON	31/03/2020	355,000	355,950	335,800	338,450	1010235	EUR
FR0000121014	LVMH MOET VUITTON	01/04/2020	328,000	332,550	321,100	324,650	1043341	EUR
FR0000121014	LVMH MOET VUITTON	02/04/2020	326,150	328,250	316,100	325,350	697471	EUR
FR0000121014	LVMH MOET VUITTON	03/04/2020	323,550	328,950	320,050	325,050	507455	EUR
FR0000121014	LVMH MOET VUITTON	06/04/2020	336,500	346,600	334,400	339,750	770040	EUR
FR0000121014	LVMH MOET VUITTON	07/04/2020	350,000	354,450	342,650	344,500	814971	EUR
FR0000121014	LVMH MOET VUITTON	08/04/2020	349,450	350,000	339,700	343,200	466780	EUR
FR0000121014	LVMH MOET VUITTON	09/04/2020	351,000	351,150	338,900	347,400	697149	EUR
FR0000121014	LVMH MOET VUITTON	14/04/2020	351,200	355,100	348,500	352,000	634000	EUR
FR0000121014	LVMH MOET VUITTON	15/04/2020	352,000	352,050	337,950	342,000	743853	EUR
FR0000121014	LVMH MOET VUITTON	16/04/2020	343,400	348,200	339,700	342,800	698898	EUR
FR0000121014	LVMH MOET VUITTON	17/04/2020	360,000	363,300	357,150	358,000	1230602	EUR
FR0000121014	LVMH MOET VUITTON	20/04/2020	364,250	364,300	352,450	360,450	688269	EUR
FR0000121014	LVMH MOET VUITTON	21/04/2020	353,350	356,750	349,050	350,000	661016	EUR
FR0000121014	LVMH MOET VUITTON	22/04/2020	353,000	354,650	347,800	353,450	461394	EUR
FR0000121014	LVMH MOET VUITTON	23/04/2020	358,000	358,000	345,500	348,650	457675	EUR
FR0000121014	LVMH MOET VUITTON	24/04/2020	344,000	348,250	340,850	340,850	487270	EUR
FR0000121014	LVMH MOET VUITTON	27/04/2020	347,300	350,950	346,150	350,950	416668	EUR
FR0000121014	LVMH MOET VUITTON	28/04/2020	350,550	360,550	348,350	357,000	537054	EUR
FR0000121014	LVMH MOET VUITTON	29/04/2020	356,500	359,800	350,050	359,800	542481	EUR
FR0000121014	LVMH MOET VUITTON	30/04/2020	361,600	362,850	351,400	352,450	826049	EUR
FR0000121014	LVMH MOET VUITTON	04/05/2020	345,000	345,800	332,950	338,550	935408	EUR
FR0000121261	MICHELIN N	02/01/2020	109,700	110,100	108,350	108,450	322379	EUR
FR0000121261	MICHELIN N	03/01/2020	107,900	107,900	106,600	107,800	314537	EUR
FR0000121261	MICHELIN N	06/01/2020	106,750	107,800	105,950	107,750	392125	EUR
FR0000121261	MICHELIN N	07/01/2020	107,700	108,950	107,550	108,050	386520	EUR
FR0000121261	MICHELIN N	08/01/2020	107,050	111,000	107,000	110,250	422039	EUR
FR0000121261	MICHELIN N	09/01/2020	111,200	111,900	110,500	110,750	438219	EUR
FR0000121261	MICHELIN N	10/01/2020	110,750	111,400	109,950	110,950	369640	EUR
FR0000121261	MICHELIN N	13/01/2020	111,800	112,250	110,150	110,800	387864	EUR
FR0000121261	MICHELIN N	14/01/2020	111,050	111,400	109,450	110,900	383606	EUR
FR0000121261	MICHELIN N	15/01/2020	111,000	111,600	108,300	108,300	590090	EUR
FR0000121261	MICHELIN N	16/01/2020	108,450	108,500	106,100	107,850	486097	EUR
FR0000121261	MICHELIN N	17/01/2020	108,400	110,250	108,250	110,000	424715	EUR
FR0000121261	MICHELIN N	20/01/2020	110,000	111,550	109,700	111,550	336132	EUR
FR0000121261	MICHELIN N	21/01/2020	110,400	112,800	109,800	111,250	400332	EUR
FR0000121261	MICHELIN N	22/01/2020	111,600	112,600	109,300	109,450	451535	EUR
FR0000121261	MICHELIN N	23/01/2020	109,100	109,950	107,150	107,150	472240	EUR
FR0000121261	MICHELIN N	24/01/2020	106,700	108,200	106,300	106,700	581710	EUR
FR0000121261	MICHELIN N	27/01/2020	105,000	105,500	103,750	104,150	699604	EUR
FR0000121261	MICHELIN N	28/01/2020	104,550	106,850	104,150	106,150	612225	EUR
FR0000121261	MICHELIN N	29/01/2020	106,150	108,900	106,000	108,000	539440	EUR
FR0000121261	MICHELIN N	30/01/2020	106,450	107,450	105,550	106,550	457219	EUR
FR0000121261	MICHELIN N	31/01/2020	107,100	107,800	104,650	105,000	573763	EUR
FR0000121261	MICHELIN N	03/02/2020	105,500	106,650	104,750	105,200	388411	EUR
FR0000121261	MICHELIN N	04/02/2020	105,750	107,350	105,300	106,300	489857	EUR
FR0000121261	MICHELIN N	05/02/2020	106,200	109,150	105,750	107,400	706607	EUR
FR0000121261	MICHELIN N	06/02/2020	105,500	108,500	105,300	106,450	621331	EUR
FR0000121261	MICHELIN N	07/02/2020	106,000	107,200	105,650	106,850	527264	EUR
FR0000121261	MICHELIN N	10/02/2020	106,150	107,750	106,150	106,750	436051	EUR
FR0000121261	MICHELIN N	11/02/2020	104,650	107,050	102,450	103,500	1042302	EUR
FR0000121261	MICHELIN N	12/02/2020	104,300	109,950	103,400	109,950	841464	EUR
FR0000121261	MICHELIN N	13/02/2020	109,000	110,100	107,200	108,850	697802	EUR
FR0000121261	MICHELIN N	14/02/2020	108,600	110,450	108,100	108,800	410551	EUR
FR0000121261	MICHELIN N	17/02/2020	110,450	112,250	109,800	112,250	617576	EUR
FR0000121261	MICHELIN N	18/02/2020	111,100	111,950	110,650	110,700	600571	EUR
FR0000121261	MICHELIN N	19/02/2020	111,000	111,550	109,200	109,950	437696	EUR
FR0000121261	MICHELIN N	20/02/2020	109,650	111,450	109,050	110,350	458011	EUR
FR0000121261	MICHELIN N	21/02/2020	109,850	110,550	108,750	109,550	549099	EUR
FR0000121261	MICHELIN N	24/02/2020	106,650	106,900	103,950	104,400	983600	EUR
FR0000121261	MICHELIN N	25/02/2020	104,700	104,950	100,850	101,450	963457	EUR
FR0000121261	MICHELIN N	26/02/2020	100,500	102,400	98,300	101,800	922948	EUR
FR0000121261	MICHELIN N	27/02/2020	99,420	101,700	98,340	99,980	930148	EUR
FR0000121261	MICHELIN N	28/02/2020	96,360	98,220	94,920	96,240	1344735	EUR
FR0000121261	MICHELIN N	02/03/2020	97,780	98,460	93,980	95,680	846448	EUR
FR0000121261	MICHELIN N	03/03/2020	96,780	98,980	95,500	95,920	703725	EUR
FR0000121261	MICHELIN N	04/03/2020	96,520	97,540	95,680	97,180	809475	EUR
FR0000121261	MICHELIN N	05/03/2020	97,680	97,680	93,520	93,520	840252	EUR
FR0000121261	MICHELIN N	06/03/2020	91,660	93,720	90,340	93,200	1026435	EUR
FR0000121261	MICHELIN N	09/03/2020	88,000	90,400	86,920	87,180	1634774	EUR
FR0000121261	MICHELIN N	10/03/2020	88,500	91,100	85,220	85,460	1374572	EUR
FR0000121261	MICHELIN N	11/03/2020	86,740	88,560	85,460	86,060	882301	EUR
FR0000121261	MICHELIN N	12/03/2020	81,060	82,660	73,580	73,580	1831453	EUR
FR0000121261	MICHELIN N	13/03/2020	76,680	81,200	73,400	75,220	986109	EUR
FR0000121261	MICHELIN N	16/03/2020	72,000	73,800	68,000	70,980	1492964	EUR
FR0000121261	MICHELIN N	17/03/2020	74,100	76,740	69,700	73,180	972036	EUR
FR0000121261	MICHELIN N	18/03/2020	72,700	75,060	70,420	71,500	929031	EUR
FR0000121261	MICHELIN N	19/03/2020	71,080	75,300	70,000	72,880	747819	EUR
FR0000121261	MICHELIN N	20/03/2020	76,720	77,000	72,560	75,140	1405861	EUR
FR0000121261	MICHELIN N	23/03/2020	71,220	75,080	71,040	71,240	697357	EUR
FR0000121261	MICHELIN N	24/03/2020	73,660	76,340	71,980	76,340	870055	EUR
FR0000121261	MICHELIN N	25/03/2020	78,580	82,600	75,600	80,360	809252	EUR
FR0000121261	MICHELIN N	26/03/2020	77,040	80,020	76,160	79,860	583738	EUR
FR0000121261	MICHELIN N	27/03/2020	77,740	79,620	74,880	75,960	616645	EUR
FR0000121261	MICHELIN N	30/03/2020	76,000	77,660	72,640	76,480	429519	EUR
FR0000121261	MICHELIN N	31/03/2020	77,500	81,340	77,060	81,060	776075	EUR
FR0000121261	MICHELIN N	01/04/2020	79,380	82,440	76,600	79,840	640670	EUR
FR0000121261	MICHELIN N	02/04/2020	80,340	81,260	78,360	79,080	672409	EUR
FR0000121261	MICHELIN N	03/04/2020	78,680	81,460	76,800	77,880	857918	EUR
FR0000121261	MICHELIN N	06/04/2020	79,380	83,120	79,360	83,120	538676	EUR
FR0000121261	MICHELIN N	07/04/2020	85,020	89,720	84,280	86,060	825194	EUR
FR0000121261	MICHELIN N	08/04/2020	88,000	88,860	85,100	87,900	445753	EUR
FR0000121261	MICHELIN N	09/04/2020	89,740	89,900	85,040	87,040	388060	EUR
FR0000121261	MICHELIN N	14/04/2020	88,240	89,100	84,960	85,020	479195	EUR
FR0000121261	MICHELIN N	15/04/2020	84,040	85,140	82,200	82,200	464711	EUR
FR0000121261	MICHELIN N	16/04/2020	82,600	84,260	81,740	84,260	426408	EUR
FR0000121261	MICHELIN N	17/04/2020	85,840	90,480	85,320	88,660	667321	EUR
FR0000121261	MICHELIN N	20/04/2020	88,980	89,040	86,600	86,940	411874	EUR
FR0000121261	MICHELIN N	21/04/2020	85,840	87,580	84,600	84,660	362597	EUR
FR0000121261	MICHELIN N	22/04/2020	85,640	85,720	83,140	83,780	341972	EUR
FR0000121261	MICHELIN N	23/04/2020	83,880	84,880	81,940	82,240	400657	EUR
FR0000121261	MICHELIN N	24/04/2020	80,180	84,120	79,640	82,400	332224	EUR
FR0000121261	MICHELIN N	27/04/2020	84,660	88,180	83,820	87,880	479490	EUR
FR0000121261	MICHELIN N	28/04/2020	86,920	90,000	86,460	87,520	436368	EUR
FR0000121261	MICHELIN N	29/04/2020	87,520	90,720	87,400	90,120	407656	EUR
FR0000121261	MICHELIN N	30/04/2020	91,920	93,600	88,560	89,100	628536	EUR
FR0000121261	MICHELIN N	04/05/2020	85,220	85,940	83,360	83,820	466664	EUR
FR0000120321	L'OREAL	02/01/2020	264,200	266,700	263,200	264,200	351300	EUR
FR0000120321	L'OREAL	03/01/2020	260,900	263,900	260,600	263,900	292884	EUR
FR0000120321	L'OREAL	06/01/2020	261,300	263,100	258,800	263,000	367820	EUR
FR0000120321	L'OREAL	07/01/2020	264,000	264,400	258,900	259,600	508141	EUR
FR0000120321	L'OREAL	08/01/2020	260,100	261,200	257,800	261,200	431996	EUR
FR0000120321	L'OREAL	09/01/2020	262,200	263,900	262,000	262,800	366260	EUR
FR0000120321	L'OREAL	10/01/2020	263,800	264,800	262,700	263,900	235734	EUR
FR0000120321	L'OREAL	13/01/2020	263,100	264,400	261,300	262,500	340000	EUR
FR0000120321	L'OREAL	14/01/2020	262,400	263,800	259,500	263,800	432947	EUR
FR0000120321	L'OREAL	15/01/2020	264,000	269,800	263,700	269,400	523590	EUR
FR0000120321	L'OREAL	16/01/2020	269,600	270,200	267,900	269,800	338818	EUR
FR0000120321	L'OREAL	17/01/2020	270,100	276,200	269,500	275,300	606223	EUR
FR0000120321	L'OREAL	20/01/2020	273,400	274,900	272,700	274,300	260757	EUR
FR0000120321	L'OREAL	21/01/2020	271,100	272,000	267,400	270,700	482696	EUR
FR0000120321	L'OREAL	22/01/2020	271,800	272,600	268,700	269,000	339921	EUR
FR0000120321	L'OREAL	23/01/2020	268,000	268,800	266,300	267,000	459218	EUR
FR0000120321	L'OREAL	24/01/2020	269,000	272,600	268,300	270,500	434682	EUR
FR0000120321	L'OREAL	27/01/2020	265,100	265,100	257,400	258,000	847898	EUR
FR0000120321	L'OREAL	28/01/2020	259,500	261,700	256,600	261,600	574573	EUR
FR0000120321	L'OREAL	29/01/2020	261,000	264,000	260,500	262,300	432653	EUR
FR0000120321	L'OREAL	30/01/2020	261,000	261,900	258,000	259,600	506603	EUR
FR0000120321	L'OREAL	31/01/2020	259,000	260,700	251,900	251,900	902073	EUR
FR0000120321	L'OREAL	03/02/2020	252,300	257,300	252,300	255,000	532868	EUR
FR0000120321	L'OREAL	04/02/2020	256,800	261,900	256,800	261,500	579172	EUR
FR0000120321	L'OREAL	05/02/2020	259,800	264,200	258,900	263,100	623040	EUR
FR0000120321	L'OREAL	06/02/2020	265,000	268,400	259,700	267,800	686400	EUR
FR0000120321	L'OREAL	07/02/2020	275,000	278,500	267,800	270,700	659548	EUR
FR0000120321	L'OREAL	10/02/2020	270,500	271,200	267,400	270,800	461894	EUR
FR0000120321	L'OREAL	11/02/2020	271,700	273,400	270,700	273,000	414306	EUR
FR0000120321	L'OREAL	12/02/2020	272,800	273,100	269,200	271,100	438842	EUR
FR0000120321	L'OREAL	13/02/2020	269,500	271,500	266,000	271,500	526605	EUR
FR0000120321	L'OREAL	14/02/2020	269,000	270,000	266,900	268,200	371975	EUR
FR0000120321	L'OREAL	17/02/2020	269,100	269,100	266,700	267,500	280600	EUR
FR0000120321	L'OREAL	18/02/2020	265,900	269,800	265,000	268,300	500586	EUR
FR0000120321	L'OREAL	19/02/2020	268,500	272,300	267,500	272,300	445600	EUR
FR0000120321	L'OREAL	20/02/2020	273,000	273,400	265,700	265,700	464349	EUR
FR0000120321	L'OREAL	21/02/2020	265,000	266,800	263,200	266,000	588359	EUR
FR0000120321	L'OREAL	24/02/2020	258,600	261,100	255,400	256,000	1016088	EUR
FR0000120321	L'OREAL	25/02/2020	257,500	258,400	250,400	252,700	805814	EUR
FR0000120321	L'OREAL	26/02/2020	252,700	256,600	244,700	254,000	963408	EUR
FR0000120321	L'OREAL	27/02/2020	249,000	251,600	242,200	246,600	1042696	EUR
FR0000120321	L'OREAL	28/02/2020	240,000	244,400	235,200	241,000	1982702	EUR
FR0000120321	L'OREAL	02/03/2020	246,200	249,900	239,500	247,500	1411031	EUR
FR0000120321	L'OREAL	03/03/2020	250,400	255,800	248,800	251,400	1146229	EUR
FR0000120321	L'OREAL	04/03/2020	251,700	261,100	250,100	259,500	948591	EUR
FR0000120321	L'OREAL	05/03/2020	261,100	263,100	254,400	257,500	903511	EUR
FR0000120321	L'OREAL	06/03/2020	253,000	258,700	248,800	253,700	1305075	EUR
FR0000120321	L'OREAL	09/03/2020	236,800	245,300	235,400	236,800	2099769	EUR
FR0000120321	L'OREAL	10/03/2020	239,700	246,900	231,600	234,400	1560516	EUR
FR0000120321	L'OREAL	11/03/2020	236,000	239,100	228,900	229,700	1263667	EUR
FR0000120321	L'OREAL	12/03/2020	220,300	222,900	210,100	213,000	2569157	EUR
FR0000120321	L'OREAL	13/03/2020	217,200	231,100	212,700	216,000	2461540	EUR
FR0000120321	L'OREAL	16/03/2020	206,300	212,900	196,000	207,600	2111150	EUR
FR0000120321	L'OREAL	17/03/2020	205,200	223,500	199,950	222,600	1380988	EUR
FR0000120321	L'OREAL	18/03/2020	217,900	228,600	208,300	224,400	984895	EUR
FR0000120321	L'OREAL	19/03/2020	228,100	236,100	217,600	227,600	1175881	EUR
FR0000120321	L'OREAL	20/03/2020	237,500	243,500	223,000	227,000	1405668	EUR
FR0000120321	L'OREAL	23/03/2020	217,900	229,500	213,900	220,600	1004753	EUR
FR0000120321	L'OREAL	24/03/2020	228,400	238,900	223,700	238,300	981167	EUR
FR0000120321	L'OREAL	25/03/2020	240,000	253,800	235,700	253,800	1105808	EUR
FR0000120321	L'OREAL	26/03/2020	247,300	255,400	245,600	254,600	902153	EUR
FR0000120321	L'OREAL	27/03/2020	247,200	250,100	236,100	240,000	891287	EUR
FR0000120321	L'OREAL	30/03/2020	238,700	246,300	232,000	246,300	553848	EUR
FR0000120321	L'OREAL	31/03/2020	241,300	245,200	232,500	238,900	954766	EUR
FR0000120321	L'OREAL	01/04/2020	232,800	240,300	229,000	233,300	833583	EUR
FR0000120321	L'OREAL	02/04/2020	234,900	239,800	231,200	238,000	613749	EUR
FR0000120321	L'OREAL	03/04/2020	237,300	240,900	234,600	236,300	510856	EUR
FR0000120321	L'OREAL	06/04/2020	241,600	243,500	234,400	235,400	671009	EUR
FR0000120321	L'OREAL	07/04/2020	239,100	240,500	233,300	240,000	728073	EUR
FR0000120321	L'OREAL	08/04/2020	234,200	242,400	233,200	242,400	520808	EUR
FR0000120321	L'OREAL	09/04/2020	247,000	249,300	240,200	244,800	593289	EUR
FR0000120321	L'OREAL	14/04/2020	247,200	255,900	245,800	250,500	560101	EUR
FR0000120321	L'OREAL	15/04/2020	250,000	254,500	244,600	245,900	617537	EUR
FR0000120321	L'OREAL	16/04/2020	246,900	248,500	236,400	244,500	631990	EUR
FR0000120321	L'OREAL	17/04/2020	256,200	256,800	244,400	247,600	876933	EUR
FR0000120321	L'OREAL	20/04/2020	248,000	255,700	245,100	255,700	526608	EUR
FR0000120321	L'OREAL	21/04/2020	255,000	256,000	245,600	245,800	514506	EUR
FR0000120321	L'OREAL	22/04/2020	245,400	250,400	245,100	248,100	483392	EUR
FR0000120321	L'OREAL	23/04/2020	247,800	249,000	243,700	245,800	353594	EUR
FR0000120321	L'OREAL	24/04/2020	242,200	245,500	241,600	243,300	422753	EUR
FR0000120321	L'OREAL	27/04/2020	245,700	248,500	242,700	246,200	396710	EUR
FR0000120321	L'OREAL	28/04/2020	245,200	254,700	243,300	254,400	549913	EUR
FR0000120321	L'OREAL	29/04/2020	255,000	257,800	251,800	256,200	586855	EUR
FR0000120321	L'OREAL	30/04/2020	256,800	265,300	254,300	265,300	900066	EUR
FR0000120321	L'OREAL	04/05/2020	255,000	257,500	246,800	250,200	897571	EUR
FR0000133308	ORANGE	02/01/2020	13,265	13,295	13,175	13,175	5798868	EUR
FR0000133308	ORANGE	03/01/2020	13,150	13,295	13,135	13,260	5610326	EUR
FR0000133308	ORANGE	06/01/2020	13,240	13,260	13,155	13,190	4999001	EUR
FR0000133308	ORANGE	07/01/2020	13,250	13,305	13,180	13,200	5666723	EUR
FR0000133308	ORANGE	08/01/2020	13,170	13,205	13,105	13,110	7069418	EUR
FR0000133308	ORANGE	09/01/2020	13,200	13,270	13,135	13,150	8943910	EUR
FR0000133308	ORANGE	10/01/2020	13,200	13,220	13,070	13,120	6470003	EUR
FR0000133308	ORANGE	13/01/2020	13,115	13,155	13,000	13,055	6607673	EUR
FR0000133308	ORANGE	14/01/2020	13,065	13,125	12,960	13,040	6333345	EUR
FR0000133308	ORANGE	15/01/2020	13,045	13,075	12,970	13,030	5473577	EUR
FR0000133308	ORANGE	16/01/2020	12,940	12,945	12,770	12,855	12087743	EUR
FR0000133308	ORANGE	17/01/2020	12,850	13,030	12,815	13,030	10068618	EUR
FR0000133308	ORANGE	20/01/2020	13,035	13,110	12,975	13,060	4014243	EUR
FR0000133308	ORANGE	21/01/2020	13,060	13,125	12,985	13,100	6034595	EUR
FR0000133308	ORANGE	22/01/2020	13,145	13,190	13,060	13,130	6029303	EUR
FR0000133308	ORANGE	23/01/2020	13,135	13,135	13,005	13,060	7138112	EUR
FR0000133308	ORANGE	24/01/2020	13,115	13,160	13,040	13,090	5682897	EUR
FR0000133308	ORANGE	27/01/2020	13,000	13,065	12,900	12,945	8506879	EUR
FR0000133308	ORANGE	28/01/2020	12,980	13,195	12,940	13,100	8384117	EUR
FR0000133308	ORANGE	29/01/2020	13,045	13,105	12,905	12,955	7708011	EUR
FR0000133308	ORANGE	30/01/2020	12,900	12,920	12,800	12,875	7882136	EUR
FR0000133308	ORANGE	31/01/2020	12,900	12,955	12,760	12,805	7551079	EUR
FR0000133308	ORANGE	03/02/2020	12,805	12,875	12,795	12,800	5873689	EUR
FR0000133308	ORANGE	04/02/2020	12,745	12,785	12,545	12,630	9836448	EUR
FR0000133308	ORANGE	05/02/2020	12,575	12,675	12,560	12,605	9034129	EUR
FR0000133308	ORANGE	06/02/2020	12,620	12,830	12,620	12,760	7858757	EUR
FR0000133308	ORANGE	07/02/2020	12,725	12,790	12,705	12,790	5363493	EUR
FR0000133308	ORANGE	10/02/2020	12,785	12,830	12,710	12,775	3874537	EUR
FR0000133308	ORANGE	11/02/2020	12,820	12,855	12,695	12,695	8004525	EUR
FR0000133308	ORANGE	12/02/2020	12,700	12,905	12,690	12,845	10660745	EUR
FR0000133308	ORANGE	13/02/2020	13,070	13,270	13,000	13,270	16486013	EUR
FR0000133308	ORANGE	14/02/2020	13,300	13,515	13,280	13,360	10775443	EUR
FR0000133308	ORANGE	17/02/2020	13,420	13,440	13,345	13,385	4978322	EUR
FR0000133308	ORANGE	18/02/2020	13,395	13,430	13,320	13,430	7203145	EUR
FR0000133308	ORANGE	19/02/2020	13,480	13,540	13,390	13,455	6748935	EUR
FR0000133308	ORANGE	20/02/2020	13,435	13,545	13,375	13,440	6487562	EUR
FR0000133308	ORANGE	21/02/2020	13,400	13,450	13,330	13,435	5752179	EUR
FR0000133308	ORANGE	24/02/2020	13,370	13,400	13,125	13,230	14683141	EUR
FR0000133308	ORANGE	25/02/2020	13,290	13,300	12,900	12,955	11664395	EUR
FR0000133308	ORANGE	26/02/2020	12,955	12,965	12,745	12,910	12570360	EUR
FR0000133308	ORANGE	27/02/2020	12,715	12,975	12,685	12,730	17411094	EUR
FR0000133308	ORANGE	28/02/2020	12,520	12,545	11,970	12,190	26847705	EUR
FR0000133308	ORANGE	02/03/2020	12,315	12,400	11,975	12,180	17239673	EUR
FR0000133308	ORANGE	03/03/2020	12,295	12,370	12,050	12,115	14665885	EUR
FR0000133308	ORANGE	04/03/2020	12,125	12,570	12,060	12,540	14403569	EUR
FR0000133308	ORANGE	05/03/2020	12,550	12,590	12,300	12,340	10049552	EUR
FR0000133308	ORANGE	06/03/2020	12,200	12,395	12,035	12,100	13987702	EUR
FR0000133308	ORANGE	09/03/2020	11,540	11,735	11,285	11,300	26363654	EUR
FR0000133308	ORANGE	10/03/2020	11,370	11,585	10,825	10,845	21501539	EUR
FR0000133308	ORANGE	11/03/2020	10,955	11,120	10,675	10,720	16925142	EUR
FR0000133308	ORANGE	12/03/2020	9,900	10,320	9,524	9,610	34555561	EUR
FR0000133308	ORANGE	13/03/2020	9,816	10,420	9,484	9,608	29940448	EUR
FR0000133308	ORANGE	16/03/2020	9,244	9,526	8,840	9,402	28133249	EUR
FR0000133308	ORANGE	17/03/2020	10,120	10,560	9,052	10,460	24280183	EUR
FR0000133308	ORANGE	18/03/2020	10,460	11,350	10,225	10,485	22087298	EUR
FR0000133308	ORANGE	19/03/2020	10,355	11,600	10,320	10,935	16333788	EUR
FR0000133308	ORANGE	20/03/2020	11,600	11,750	11,075	11,135	21535958	EUR
FR0000133308	ORANGE	23/03/2020	11,355	11,545	11,000	11,190	13885399	EUR
FR0000133308	ORANGE	24/03/2020	11,575	11,695	11,220	11,650	12246989	EUR
FR0000133308	ORANGE	25/03/2020	11,695	11,880	11,025	11,430	11294734	EUR
FR0000133308	ORANGE	26/03/2020	11,110	11,585	10,810	11,465	12361098	EUR
FR0000133308	ORANGE	27/03/2020	11,190	11,370	10,700	10,935	10586351	EUR
FR0000133308	ORANGE	30/03/2020	10,830	11,300	10,745	11,210	8721970	EUR
FR0000133308	ORANGE	31/03/2020	11,245	11,390	10,950	11,135	9732380	EUR
FR0000133308	ORANGE	01/04/2020	10,900	11,125	10,700	10,875	10293359	EUR
FR0000133308	ORANGE	02/04/2020	10,970	11,050	10,620	11,050	8487248	EUR
FR0000133308	ORANGE	03/04/2020	10,975	11,055	10,865	10,985	5174752	EUR
FR0000133308	ORANGE	06/04/2020	11,140	11,490	11,100	11,380	7307009	EUR
FR0000133308	ORANGE	07/04/2020	11,580	11,675	11,160	11,330	9385302	EUR
FR0000133308	ORANGE	08/04/2020	11,150	11,465	11,150	11,465	5432634	EUR
FR0000133308	ORANGE	09/04/2020	11,500	11,525	11,050	11,365	8479283	EUR
FR0000133308	ORANGE	14/04/2020	11,545	11,665	11,405	11,650	8142640	EUR
FR0000133308	ORANGE	15/04/2020	11,420	11,650	11,190	11,315	6678448	EUR
FR0000133308	ORANGE	16/04/2020	11,315	11,385	11,115	11,160	6760647	EUR
FR0000133308	ORANGE	17/04/2020	11,360	11,520	11,270	11,365	8403386	EUR
FR0000133308	ORANGE	20/04/2020	11,370	11,510	11,195	11,510	6276480	EUR
FR0000133308	ORANGE	21/04/2020	11,435	11,450	11,010	11,010	7058075	EUR
FR0000133308	ORANGE	22/04/2020	11,165	11,450	11,145	11,305	6296253	EUR
FR0000133308	ORANGE	23/04/2020	11,445	11,450	11,125	11,310	4393413	EUR
FR0000133308	ORANGE	24/04/2020	11,050	11,440	11,020	11,185	5043572	EUR
FR0000133308	ORANGE	27/04/2020	11,310	11,395	11,275	11,320	3401087	EUR
FR0000133308	ORANGE	28/04/2020	11,280	11,345	11,100	11,250	7356672	EUR
FR0000133308	ORANGE	29/04/2020	11,160	11,260	11,035	11,200	7573268	EUR
FR0000133308	ORANGE	30/04/2020	11,300	11,425	11,065	11,135	9802756	EUR
FR0000133308	ORANGE	04/05/2020	10,970	10,970	10,715	10,775	8916571	EUR
FR0000130577	PUBLICIS GRP	02/01/2020	40,600	41,140	40,520	40,680	514039	EUR
FR0000130577	PUBLICIS GRP	03/01/2020	40,850	41,040	40,290	40,780	344306	EUR
FR0000130577	PUBLICIS GRP	06/01/2020	40,860	41,100	40,260	41,100	575305	EUR
FR0000130577	PUBLICIS GRP	07/01/2020	41,500	42,800	41,500	42,260	1040456	EUR
FR0000130577	PUBLICIS GRP	08/01/2020	42,000	42,370	41,740	42,190	521304	EUR
FR0000130577	PUBLICIS GRP	09/01/2020	42,450	42,530	41,960	42,020	622463	EUR
FR0000130577	PUBLICIS GRP	10/01/2020	42,140	42,240	41,710	41,920	429467	EUR
FR0000130577	PUBLICIS GRP	13/01/2020	43,000	43,470	42,880	43,080	813698	EUR
FR0000130577	PUBLICIS GRP	14/01/2020	43,200	43,700	43,030	43,400	871227	EUR
FR0000130577	PUBLICIS GRP	15/01/2020	43,450	43,450	42,370	43,040	1033513	EUR
FR0000130577	PUBLICIS GRP	16/01/2020	43,040	43,050	42,310	42,940	772441	EUR
FR0000130577	PUBLICIS GRP	17/01/2020	42,440	42,590	41,750	41,780	1047507	EUR
FR0000130577	PUBLICIS GRP	20/01/2020	41,850	42,230	41,760	42,230	504009	EUR
FR0000130577	PUBLICIS GRP	21/01/2020	42,130	42,630	41,780	42,080	543817	EUR
FR0000130577	PUBLICIS GRP	22/01/2020	42,120	42,500	41,500	41,520	644253	EUR
FR0000130577	PUBLICIS GRP	23/01/2020	41,390	42,010	41,170	41,480	831482	EUR
FR0000130577	PUBLICIS GRP	24/01/2020	41,750	41,900	41,250	41,300	764630	EUR
FR0000130577	PUBLICIS GRP	27/01/2020	41,000	41,030	40,440	40,620	835337	EUR
FR0000130577	PUBLICIS GRP	28/01/2020	40,710	41,100	40,520	40,960	617451	EUR
FR0000130577	PUBLICIS GRP	29/01/2020	41,040	41,130	40,630	40,810	504214	EUR
FR0000130577	PUBLICIS GRP	30/01/2020	40,600	40,620	39,860	40,260	792610	EUR
FR0000130577	PUBLICIS GRP	31/01/2020	40,380	40,570	39,930	40,030	850145	EUR
FR0000130577	PUBLICIS GRP	03/02/2020	40,100	40,120	39,230	39,990	952324	EUR
FR0000130577	PUBLICIS GRP	04/02/2020	40,010	40,280	39,560	40,080	1160886	EUR
FR0000130577	PUBLICIS GRP	05/02/2020	40,080	40,980	40,080	40,140	1231352	EUR
FR0000130577	PUBLICIS GRP	06/02/2020	41,000	42,500	40,120	40,220	1920234	EUR
FR0000130577	PUBLICIS GRP	07/02/2020	40,250	40,880	40,250	40,550	1146386	EUR
